article_id,year,feature_group,feature_value,feature_column,present
UATCSTL5,2020,evidence_type,empirical_study,evidence_type__empirical_study,1
UATCSTL5,2020,primary_methodology,qualitative_study,primary_methodology__qualitative_study,1
UATCSTL5,2020,conceptual_theme,games_as_cultural_media,conceptual_theme__games_as_cultural_media,1
UATCSTL5,2020,conceptual_theme,information_behavior_and_practice,conceptual_theme__information_behavior_and_practice,1
UATCSTL5,2020,conceptual_theme,social_equity_and_access,conceptual_theme__social_equity_and_access,1
UATCSTL5,2020,library_context,public_library,library_context__public_library,1
UATCSTL5,2020,game_format,virtual_or_augmented_reality,game_format__virtual_or_augmented_reality,1
UATCSTL5,2020,service_area,learning_and_literacy,service_area__learning_and_literacy,1
UATCSTL5,2020,service_area,community_and_inclusion,service_area__community_and_inclusion,1
UATCSTL5,2020,service_area,outreach_and_partnerships,service_area__outreach_and_partnerships,1
UATCSTL5,2020,service_audience,general_public,service_audience__general_public,1
UATCSTL5,2020,intended_outcome,engagement_and_participation,intended_outcome__engagement_and_participation,1
UATCSTL5,2020,evidence_confidence,demonstrated_outcome,evidence_confidence__demonstrated_outcome,1
UATCSTL5,2020,service_conditions_addressed,access_infrastructure_required,service_conditions_addressed__access_infrastructure_required,1
UATCSTL5,2020,service_conditions_addressed,skilled_facilitation_required,service_conditions_addressed__skilled_facilitation_required,1
UATCSTL5,2020,service_conditions_addressed,inclusive_design_or_accessibility,service_conditions_addressed__inclusive_design_or_accessibility,1
UATCSTL5,2020,service_conditions_addressed,evaluation_or_reflection,service_conditions_addressed__evaluation_or_reflection,1
H4TH4XMM,2024,source_type,peer_reviewed_journal_article,source_type__peer_reviewed_journal_article,1
H4TH4XMM,2024,evidence_type,practitioner_reflection,evidence_type__practitioner_reflection,1
H4TH4XMM,2024,primary_methodology,qualitative_study,primary_methodology__qualitative_study,1
H4TH4XMM,2024,conceptual_theme,social_equity_and_access,conceptual_theme__social_equity_and_access,1
H4TH4XMM,2024,conceptual_theme,information_behavior_and_practice,conceptual_theme__information_behavior_and_practice,1
H4TH4XMM,2024,library_context,public_library,library_context__public_library,1
H4TH4XMM,2024,game_format,virtual_or_augmented_reality,game_format__virtual_or_augmented_reality,1
H4TH4XMM,2024,service_area,learning_and_literacy,service_area__learning_and_literacy,1
H4TH4XMM,2024,service_area,community_and_inclusion,service_area__community_and_inclusion,1
H4TH4XMM,2024,service_area,outreach_and_partnerships,service_area__outreach_and_partnerships,1
H4TH4XMM,2024,service_audience,teens,service_audience__teens,1
H4TH4XMM,2024,intended_outcome,wellness_and_resilience,intended_outcome__wellness_and_resilience,1
H4TH4XMM,2024,evidence_confidence,practitioner_knowledge,evidence_confidence__practitioner_knowledge,1
H4TH4XMM,2024,service_conditions_addressed,skilled_facilitation_required,service_conditions_addressed__skilled_facilitation_required,1
H4TH4XMM,2024,service_conditions_addressed,inclusive_design_or_accessibility,service_conditions_addressed__inclusive_design_or_accessibility,1
6G4UFF6N,2023,source_type,peer_reviewed_journal_article,source_type__peer_reviewed_journal_article,1
6G4UFF6N,2023,evidence_type,empirical_study,evidence_type__empirical_study,1
6G4UFF6N,2023,primary_methodology,mixed_methods,primary_methodology__mixed_methods,1
6G4UFF6N,2023,conceptual_theme,game_literacy,conceptual_theme__game_literacy,1
6G4UFF6N,2023,conceptual_theme,service_ecology,conceptual_theme__service_ecology,1
6G4UFF6N,2023,library_context,academic_library,library_context__academic_library,1
6G4UFF6N,2023,game_format,digital_game,game_format__digital_game,1
6G4UFF6N,2023,game_format,gamification,game_format__gamification,1
6G4UFF6N,2023,service_area,learning_and_literacy,service_area__learning_and_literacy,1
6G4UFF6N,2023,service_area,discovery_and_advisory,service_area__discovery_and_advisory,1
6G4UFF6N,2023,service_audience,students,service_audience__students,1
6G4UFF6N,2023,intended_outcome,learning_and_literacy,intended_outcome__learning_and_literacy,1
6G4UFF6N,2023,evidence_confidence,demonstrated_outcome,evidence_confidence__demonstrated_outcome,1
6G4UFF6N,2023,service_conditions_addressed,access_infrastructure_required,service_conditions_addressed__access_infrastructure_required,1
6G4UFF6N,2023,service_conditions_addressed,skilled_facilitation_required,service_conditions_addressed__skilled_facilitation_required,1
6G4UFF6N,2023,service_conditions_addressed,inclusive_design_or_accessibility,service_conditions_addressed__inclusive_design_or_accessibility,1
A4T69V37,2023,source_type,peer_reviewed_journal_article,source_type__peer_reviewed_journal_article,1
A4T69V37,2023,evidence_type,evidence_synthesis,evidence_type__evidence_synthesis,1
A4T69V37,2023,primary_methodology,evidence_synthesis,primary_methodology__evidence_synthesis,1
A4T69V37,2023,conceptual_theme,educational_psychology,conceptual_theme__educational_psychology,1
A4T69V37,2023,conceptual_theme,information_behavior_and_practice,conceptual_theme__information_behavior_and_practice,1
A4T69V37,2023,library_context,non_library_context,library_context__non_library_context,1
A4T69V37,2023,game_format,gamification,game_format__gamification,1
A4T69V37,2023,game_format,game_creation,game_format__game_creation,1
A4T69V37,2023,service_area,learning_and_literacy,service_area__learning_and_literacy,1
A4T69V37,2023,service_audience,students,service_audience__students,1
A4T69V37,2023,intended_outcome,learning_and_literacy,intended_outcome__learning_and_literacy,1
A4T69V37,2023,evidence_confidence,demonstrated_outcome,evidence_confidence__demonstrated_outcome,1
A4T69V37,2023,service_conditions_addressed,access_infrastructure_required,service_conditions_addressed__access_infrastructure_required,1
A4T69V37,2023,service_conditions_addressed,skilled_facilitation_required,service_conditions_addressed__skilled_facilitation_required,1
A4T69V37,2023,service_conditions_addressed,community_assessment_needed,service_conditions_addressed__community_assessment_needed,1
A4T69V37,2023,service_conditions_addressed,inclusive_design_or_accessibility,service_conditions_addressed__inclusive_design_or_accessibility,1
A4T69V37,2023,service_conditions_addressed,evaluation_or_reflection,service_conditions_addressed__evaluation_or_reflection,1
FWRDR5NU,2019,source_type,professional_publication,source_type__professional_publication,1
FWRDR5NU,2019,evidence_type,practitioner_reflection,evidence_type__practitioner_reflection,1
FWRDR5NU,2019,primary_methodology,none,primary_methodology__none,1
FWRDR5NU,2019,conceptual_theme,games_as_cultural_media,conceptual_theme__games_as_cultural_media,1
FWRDR5NU,2019,conceptual_theme,game_literacy,conceptual_theme__game_literacy,1
FWRDR5NU,2019,library_context,school_library,library_context__school_library,1
FWRDR5NU,2019,game_format,escape_room_or_breakout_box,game_format__escape_room_or_breakout_box,1
FWRDR5NU,2019,service_area,learning_and_literacy,service_area__learning_and_literacy,1
FWRDR5NU,2019,service_area,community_and_inclusion,service_area__community_and_inclusion,1
FWRDR5NU,2019,service_audience,students,service_audience__students,1
FWRDR5NU,2019,intended_outcome,learning_and_literacy,intended_outcome__learning_and_literacy,1
FWRDR5NU,2019,evidence_confidence,practitioner_knowledge,evidence_confidence__practitioner_knowledge,1
FWRDR5NU,2019,service_conditions_addressed,access_infrastructure_required,service_conditions_addressed__access_infrastructure_required,1
FWRDR5NU,2019,service_conditions_addressed,skilled_facilitation_required,service_conditions_addressed__skilled_facilitation_required,1
VQC6J2WZ,2018,source_type,peer_reviewed_journal_article,source_type__peer_reviewed_journal_article,1
VQC6J2WZ,2018,evidence_type,empirical_study,evidence_type__empirical_study,1
VQC6J2WZ,2018,primary_methodology,mixed_methods,primary_methodology__mixed_methods,1
VQC6J2WZ,2018,conceptual_theme,service_ecology,conceptual_theme__service_ecology,1
VQC6J2WZ,2018,conceptual_theme,information_behavior_and_practice,conceptual_theme__information_behavior_and_practice,1
VQC6J2WZ,2018,library_context,academic_library,library_context__academic_library,1
VQC6J2WZ,2018,game_format,digital_game,game_format__digital_game,1
VQC6J2WZ,2018,game_format,gamification,game_format__gamification,1
VQC6J2WZ,2018,service_area,professional_capacity,service_area__professional_capacity,1
VQC6J2WZ,2018,service_area,collections_and_access,service_area__collections_and_access,1
VQC6J2WZ,2018,service_audience,adults,service_audience__adults,1
VQC6J2WZ,2018,intended_outcome,engagement_and_participation,intended_outcome__engagement_and_participation,1
VQC6J2WZ,2018,evidence_confidence,demonstrated_outcome,evidence_confidence__demonstrated_outcome,1
VQC6J2WZ,2018,service_conditions_addressed,access_infrastructure_required,service_conditions_addressed__access_infrastructure_required,1
VQC6J2WZ,2018,service_conditions_addressed,skilled_facilitation_required,service_conditions_addressed__skilled_facilitation_required,1
VQC6J2WZ,2018,service_conditions_addressed,inclusive_design_or_accessibility,service_conditions_addressed__inclusive_design_or_accessibility,1
PPQP65Q2,2024,source_type,peer_reviewed_journal_article,source_type__peer_reviewed_journal_article,1
PPQP65Q2,2024,evidence_type,empirical_study,evidence_type__empirical_study,1
PPQP65Q2,2024,primary_methodology,qualitative_study,primary_methodology__qualitative_study,1
PPQP65Q2,2024,conceptual_theme,social_equity_and_access,conceptual_theme__social_equity_and_access,1
PPQP65Q2,2024,conceptual_theme,service_ecology,conceptual_theme__service_ecology,1
PPQP65Q2,2024,library_context,non_library_context,library_context__non_library_context,1
PPQP65Q2,2024,game_format,tabletop_game,game_format__tabletop_game,1
PPQP65Q2,2024,service_area,community_and_inclusion,service_area__community_and_inclusion,1
PPQP65Q2,2024,service_audience,underserved_or_special_population,service_audience__underserved_or_special_population,1
PPQP65Q2,2024,intended_outcome,belonging_and_community,intended_outcome__belonging_and_community,1
PPQP65Q2,2024,evidence_confidence,demonstrated_outcome,evidence_confidence__demonstrated_outcome,1
PPQP65Q2,2024,service_conditions_addressed,inclusive_design_or_accessibility,service_conditions_addressed__inclusive_design_or_accessibility,1
PPQP65Q2,2024,service_conditions_addressed,access_infrastructure_required,service_conditions_addressed__access_infrastructure_required,1
PPQP65Q2,2024,service_conditions_addressed,skilled_facilitation_required,service_conditions_addressed__skilled_facilitation_required,1
DHPKUSIA,2024,source_type,conference_presentation,source_type__conference_presentation,1
DHPKUSIA,2024,evidence_type,practitioner_reflection,evidence_type__practitioner_reflection,1
DHPKUSIA,2024,primary_methodology,none,primary_methodology__none,1
DHPKUSIA,2024,conceptual_theme,games_as_cultural_media,conceptual_theme__games_as_cultural_media,1
DHPKUSIA,2024,conceptual_theme,game_literacy,conceptual_theme__game_literacy,1
DHPKUSIA,2024,conceptual_theme,social_equity_and_access,conceptual_theme__social_equity_and_access,1
DHPKUSIA,2024,library_context,public_library,library_context__public_library,1
DHPKUSIA,2024,game_format,tabletop_roleplaying_game,game_format__tabletop_roleplaying_game,1
DHPKUSIA,2024,service_area,learning_and_literacy,service_area__learning_and_literacy,1
DHPKUSIA,2024,service_area,community_and_inclusion,service_area__community_and_inclusion,1
DHPKUSIA,2024,service_area,creation_and_making,service_area__creation_and_making,1
DHPKUSIA,2024,service_audience,general_public,service_audience__general_public,1
DHPKUSIA,2024,intended_outcome,learning_and_literacy,intended_outcome__learning_and_literacy,1
DHPKUSIA,2024,evidence_confidence,practitioner_knowledge,evidence_confidence__practitioner_knowledge,1
DHPKUSIA,2024,service_conditions_addressed,inclusive_design_or_accessibility,service_conditions_addressed__inclusive_design_or_accessibility,1
DHPKUSIA,2024,service_conditions_addressed,skilled_facilitation_required,service_conditions_addressed__skilled_facilitation_required,1
47TXRCQV,2010,source_type,professional_publication,source_type__professional_publication,1
47TXRCQV,2010,evidence_type,theoretical_or_conceptual,evidence_type__theoretical_or_conceptual,1
47TXRCQV,2010,primary_methodology,evidence_synthesis,primary_methodology__evidence_synthesis,1
47TXRCQV,2010,conceptual_theme,games_as_cultural_media,conceptual_theme__games_as_cultural_media,1
47TXRCQV,2010,conceptual_theme,game_literacy,conceptual_theme__game_literacy,1
47TXRCQV,2010,conceptual_theme,information_behavior_and_practice,conceptual_theme__information_behavior_and_practice,1
47TXRCQV,2010,library_context,academic_library,library_context__academic_library,1
47TXRCQV,2010,game_format,tabletop_game,game_format__tabletop_game,1
47TXRCQV,2010,game_format,toy_or_open_play,game_format__toy_or_open_play,1
47TXRCQV,2010,service_area,learning_and_literacy,service_area__learning_and_literacy,1
47TXRCQV,2010,service_area,collections_and_access,service_area__collections_and_access,1
47TXRCQV,2010,service_audience,students,service_audience__students,1
47TXRCQV,2010,intended_outcome,learning_and_literacy,intended_outcome__learning_and_literacy,1
47TXRCQV,2010,evidence_confidence,theoretical_or_conceptual,evidence_confidence__theoretical_or_conceptual,1
47TXRCQV,2010,service_conditions_addressed,access_infrastructure_required,service_conditions_addressed__access_infrastructure_required,1
47TXRCQV,2010,service_conditions_addressed,skilled_facilitation_required,service_conditions_addressed__skilled_facilitation_required,1
RT9RP42S,2013,source_type,peer_reviewed_journal_article,source_type__peer_reviewed_journal_article,1
RT9RP42S,2013,evidence_type,practitioner_reflection,evidence_type__practitioner_reflection,1
RT9RP42S,2013,primary_methodology,qualitative_study,primary_methodology__qualitative_study,1
RT9RP42S,2013,conceptual_theme,games_as_cultural_media,conceptual_theme__games_as_cultural_media,1
RT9RP42S,2013,conceptual_theme,service_ecology,conceptual_theme__service_ecology,1
RT9RP42S,2013,conceptual_theme,information_behavior_and_practice,conceptual_theme__information_behavior_and_practice,1
RT9RP42S,2013,library_context,public_library,library_context__public_library,1
RT9RP42S,2013,game_format,digital_game,game_format__digital_game,1
RT9RP42S,2013,game_format,tabletop_game,game_format__tabletop_game,1
RT9RP42S,2013,service_area,programming_and_facilitation,service_area__programming_and_facilitation,1
RT9RP42S,2013,service_area,learning_and_literacy,service_area__learning_and_literacy,1
RT9RP42S,2013,service_area,community_and_inclusion,service_area__community_and_inclusion,1
RT9RP42S,2013,service_audience,teens,service_audience__teens,1
RT9RP42S,2013,intended_outcome,engagement_and_participation,intended_outcome__engagement_and_participation,1
RT9RP42S,2013,evidence_confidence,practitioner_knowledge,evidence_confidence__practitioner_knowledge,1
RT9RP42S,2013,service_conditions_addressed,skilled_facilitation_required,service_conditions_addressed__skilled_facilitation_required,1
RT9RP42S,2013,service_conditions_addressed,inclusive_design_or_accessibility,service_conditions_addressed__inclusive_design_or_accessibility,1
RT9RP42S,2013,service_conditions_addressed,evaluation_or_reflection,service_conditions_addressed__evaluation_or_reflection,1
28AWBD5X,2022,source_type,peer_reviewed_journal_article,source_type__peer_reviewed_journal_article,1
28AWBD5X,2022,evidence_type,evidence_synthesis,evidence_type__evidence_synthesis,1
28AWBD5X,2022,primary_methodology,evidence_synthesis,primary_methodology__evidence_synthesis,1
28AWBD5X,2022,conceptual_theme,game_literacy,conceptual_theme__game_literacy,1
28AWBD5X,2022,conceptual_theme,information_behavior_and_practice,conceptual_theme__information_behavior_and_practice,1
28AWBD5X,2022,library_context,academic_library,library_context__academic_library,1
28AWBD5X,2022,game_format,gamification,game_format__gamification,1
28AWBD5X,2022,service_area,learning_and_literacy,service_area__learning_and_literacy,1
28AWBD5X,2022,service_area,discovery_and_advisory,service_area__discovery_and_advisory,1
28AWBD5X,2022,service_audience,students,service_audience__students,1
28AWBD5X,2022,intended_outcome,learning_and_literacy,intended_outcome__learning_and_literacy,1
28AWBD5X,2022,evidence_confidence,demonstrated_outcome,evidence_confidence__demonstrated_outcome,1
28AWBD5X,2022,service_conditions_addressed,skilled_facilitation_required,service_conditions_addressed__skilled_facilitation_required,1
28AWBD5X,2022,service_conditions_addressed,inclusive_design_or_accessibility,service_conditions_addressed__inclusive_design_or_accessibility,1
IX86B67D,2024,source_type,peer_reviewed_journal_article,source_type__peer_reviewed_journal_article,1
IX86B67D,2024,evidence_type,empirical_study,evidence_type__empirical_study,1
IX86B67D,2024,primary_methodology,qualitative_study,primary_methodology__qualitative_study,1
IX86B67D,2024,conceptual_theme,information_behavior_and_practice,conceptual_theme__information_behavior_and_practice,1
IX86B67D,2024,conceptual_theme,social_equity_and_access,conceptual_theme__social_equity_and_access,1
IX86B67D,2024,library_context,library_school,library_context__library_school,1
IX86B67D,2024,game_format,digital_game,game_format__digital_game,1
IX86B67D,2024,service_area,learning_and_literacy,service_area__learning_and_literacy,1
IX86B67D,2024,service_area,community_and_inclusion,service_area__community_and_inclusion,1
IX86B67D,2024,service_audience,students,service_audience__students,1
IX86B67D,2024,intended_outcome,learning_and_literacy,intended_outcome__learning_and_literacy,1
IX86B67D,2024,evidence_confidence,promising_evidence,evidence_confidence__promising_evidence,1
IX86B67D,2024,service_conditions_addressed,skilled_facilitation_required,service_conditions_addressed__skilled_facilitation_required,1
IX86B67D,2024,service_conditions_addressed,evaluation_or_reflection,service_conditions_addressed__evaluation_or_reflection,1
FDZ94PLN,2023,source_type,peer_reviewed_journal_article,source_type__peer_reviewed_journal_article,1
FDZ94PLN,2023,evidence_type,evidence_synthesis,evidence_type__evidence_synthesis,1
FDZ94PLN,2023,primary_methodology,content_analysis,primary_methodology__content_analysis,1
FDZ94PLN,2023,conceptual_theme,games_as_cultural_media,conceptual_theme__games_as_cultural_media,1
FDZ94PLN,2023,conceptual_theme,participatory_culture_and_production,conceptual_theme__participatory_culture_and_production,1
FDZ94PLN,2023,library_context,public_library,library_context__public_library,1
FDZ94PLN,2023,game_format,gamification,game_format__gamification,1
FDZ94PLN,2023,service_area,outreach_and_partnerships,service_area__outreach_and_partnerships,1
FDZ94PLN,2023,service_area,discovery_and_advisory,service_area__discovery_and_advisory,1
FDZ94PLN,2023,service_audience,general_public,service_audience__general_public,1
FDZ94PLN,2023,intended_outcome,engagement_and_participation,intended_outcome__engagement_and_participation,1
FDZ94PLN,2023,evidence_confidence,demonstrated_outcome,evidence_confidence__demonstrated_outcome,1
FDZ94PLN,2023,service_conditions_addressed,access_infrastructure_required,service_conditions_addressed__access_infrastructure_required,1
FDZ94PLN,2023,service_conditions_addressed,skilled_facilitation_required,service_conditions_addressed__skilled_facilitation_required,1
FDZ94PLN,2023,service_conditions_addressed,community_assessment_needed,service_conditions_addressed__community_assessment_needed,1
FDZ94PLN,2023,service_conditions_addressed,inclusive_design_or_accessibility,service_conditions_addressed__inclusive_design_or_accessibility,1
FDZ94PLN,2023,service_conditions_addressed,evaluation_or_reflection,service_conditions_addressed__evaluation_or_reflection,1
55JCV6N4,2022,source_type,peer_reviewed_journal_article,source_type__peer_reviewed_journal_article,1
55JCV6N4,2022,evidence_type,empirical_study,evidence_type__empirical_study,1
55JCV6N4,2022,primary_methodology,mixed_methods,primary_methodology__mixed_methods,1
55JCV6N4,2022,conceptual_theme,information_behavior_and_practice,conceptual_theme__information_behavior_and_practice,1
55JCV6N4,2022,library_context,academic_library,library_context__academic_library,1
55JCV6N4,2022,game_format,digital_game,game_format__digital_game,1
55JCV6N4,2022,service_area,learning_and_literacy,service_area__learning_and_literacy,1
55JCV6N4,2022,service_audience,students,service_audience__students,1
55JCV6N4,2022,intended_outcome,learning_and_literacy,intended_outcome__learning_and_literacy,1
55JCV6N4,2022,evidence_confidence,demonstrated_outcome,evidence_confidence__demonstrated_outcome,1
55JCV6N4,2022,service_conditions_addressed,skilled_facilitation_required,service_conditions_addressed__skilled_facilitation_required,1
XRRW28N5,2021,source_type,peer_reviewed_journal_article,source_type__peer_reviewed_journal_article,1
XRRW28N5,2021,evidence_type,practitioner_reflection,evidence_type__practitioner_reflection,1
XRRW28N5,2021,primary_methodology,qualitative_study,primary_methodology__qualitative_study,1
XRRW28N5,2021,conceptual_theme,games_as_cultural_media,conceptual_theme__games_as_cultural_media,1
XRRW28N5,2021,conceptual_theme,game_literacy,conceptual_theme__game_literacy,1
XRRW28N5,2021,conceptual_theme,information_behavior_and_practice,conceptual_theme__information_behavior_and_practice,1
XRRW28N5,2021,conceptual_theme,social_equity_and_access,conceptual_theme__social_equity_and_access,1
XRRW28N5,2021,library_context,academic_library,library_context__academic_library,1
XRRW28N5,2021,game_format,tabletop_game,game_format__tabletop_game,1
XRRW28N5,2021,game_format,digital_game,game_format__digital_game,1
XRRW28N5,2021,game_format,gamification,game_format__gamification,1
XRRW28N5,2021,service_area,collections_and_access,service_area__collections_and_access,1
XRRW28N5,2021,service_area,learning_and_literacy,service_area__learning_and_literacy,1
XRRW28N5,2021,service_area,programming_and_facilitation,service_area__programming_and_facilitation,1
XRRW28N5,2021,service_area,outreach_and_partnerships,service_area__outreach_and_partnerships,1
XRRW28N5,2021,service_audience,students,service_audience__students,1
XRRW28N5,2021,intended_outcome,engagement_and_participation,intended_outcome__engagement_and_participation,1
XRRW28N5,2021,evidence_confidence,practitioner_knowledge,evidence_confidence__practitioner_knowledge,1
XRRW28N5,2021,service_conditions_addressed,access_infrastructure_required,service_conditions_addressed__access_infrastructure_required,1
XRRW28N5,2021,service_conditions_addressed,skilled_facilitation_required,service_conditions_addressed__skilled_facilitation_required,1
XRRW28N5,2021,service_conditions_addressed,inclusive_design_or_accessibility,service_conditions_addressed__inclusive_design_or_accessibility,1
XRRW28N5,2021,service_conditions_addressed,evaluation_or_reflection,service_conditions_addressed__evaluation_or_reflection,1
JCR8I7M9,2023,source_type,book,source_type__book,1
JCR8I7M9,2023,evidence_type,practitioner_reflection,evidence_type__practitioner_reflection,1
JCR8I7M9,2023,primary_methodology,none,primary_methodology__none,1
JCR8I7M9,2023,conceptual_theme,games_as_cultural_media,conceptual_theme__games_as_cultural_media,1
JCR8I7M9,2023,conceptual_theme,game_literacy,conceptual_theme__game_literacy,1
JCR8I7M9,2023,conceptual_theme,social_equity_and_access,conceptual_theme__social_equity_and_access,1
JCR8I7M9,2023,library_context,school_library,library_context__school_library,1
JCR8I7M9,2023,game_format,tabletop_roleplaying_game,game_format__tabletop_roleplaying_game,1
JCR8I7M9,2023,service_area,programming_and_facilitation,service_area__programming_and_facilitation,1
JCR8I7M9,2023,service_audience,teens,service_audience__teens,1
JCR8I7M9,2023,intended_outcome,engagement_and_participation,intended_outcome__engagement_and_participation,1
JCR8I7M9,2023,evidence_confidence,practitioner_knowledge,evidence_confidence__practitioner_knowledge,1
JCR8I7M9,2023,service_conditions_addressed,skilled_facilitation_required,service_conditions_addressed__skilled_facilitation_required,1
JCR8I7M9,2023,service_conditions_addressed,access_infrastructure_required,service_conditions_addressed__access_infrastructure_required,1
7CQMGTW5,2017,source_type,professional_publication,source_type__professional_publication,1
7CQMGTW5,2017,evidence_type,practitioner_reflection,evidence_type__practitioner_reflection,1
7CQMGTW5,2017,primary_methodology,none,primary_methodology__none,1
7CQMGTW5,2017,conceptual_theme,games_as_cultural_media,conceptual_theme__games_as_cultural_media,1
7CQMGTW5,2017,library_context,academic_library,library_context__academic_library,1
7CQMGTW5,2017,game_format,tabletop_game,game_format__tabletop_game,1
7CQMGTW5,2017,service_area,collections_and_access,service_area__collections_and_access,1
7CQMGTW5,2017,service_audience,general_public,service_audience__general_public,1
7CQMGTW5,2017,intended_outcome,equitable_access,intended_outcome__equitable_access,1
7CQMGTW5,2017,evidence_confidence,practitioner_knowledge,evidence_confidence__practitioner_knowledge,1
7CQMGTW5,2017,service_conditions_addressed,access_infrastructure_required,service_conditions_addressed__access_infrastructure_required,1
KTM5J3VY,2021,source_type,peer_reviewed_journal_article,source_type__peer_reviewed_journal_article,1
KTM5J3VY,2021,evidence_type,empirical_study,evidence_type__empirical_study,1
KTM5J3VY,2021,primary_methodology,mixed_methods,primary_methodology__mixed_methods,1
KTM5J3VY,2021,conceptual_theme,games_as_cultural_media,conceptual_theme__games_as_cultural_media,1
KTM5J3VY,2021,conceptual_theme,information_behavior_and_practice,conceptual_theme__information_behavior_and_practice,1
KTM5J3VY,2021,library_context,cultural_heritage_institution,library_context__cultural_heritage_institution,1
KTM5J3VY,2021,game_format,digital_game,game_format__digital_game,1
KTM5J3VY,2021,game_format,tabletop_game,game_format__tabletop_game,1
KTM5J3VY,2021,game_format,game_creation,game_format__game_creation,1
KTM5J3VY,2021,service_area,cultural_heritage_and_research,service_area__cultural_heritage_and_research,1
KTM5J3VY,2021,service_area,collections_and_access,service_area__collections_and_access,1
KTM5J3VY,2021,service_audience,general_public,service_audience__general_public,1
KTM5J3VY,2021,intended_outcome,cultural_stewardship_and_preservation,intended_outcome__cultural_stewardship_and_preservation,1
KTM5J3VY,2021,evidence_confidence,demonstrated_outcome,evidence_confidence__demonstrated_outcome,1
KTM5J3VY,2021,service_conditions_addressed,access_infrastructure_required,service_conditions_addressed__access_infrastructure_required,1
KTM5J3VY,2021,service_conditions_addressed,skilled_facilitation_required,service_conditions_addressed__skilled_facilitation_required,1
KTM5J3VY,2021,service_conditions_addressed,inclusive_design_or_accessibility,service_conditions_addressed__inclusive_design_or_accessibility,1
KTM5J3VY,2021,service_conditions_addressed,evaluation_or_reflection,service_conditions_addressed__evaluation_or_reflection,1
TWRZ3LTD,2019,source_type,peer_reviewed_journal_article,source_type__peer_reviewed_journal_article,1
TWRZ3LTD,2019,evidence_type,evidence_synthesis,evidence_type__evidence_synthesis,1
TWRZ3LTD,2019,primary_methodology,evidence_synthesis,primary_methodology__evidence_synthesis,1
TWRZ3LTD,2019,conceptual_theme,educational_psychology,conceptual_theme__educational_psychology,1
TWRZ3LTD,2019,conceptual_theme,service_ecology,conceptual_theme__service_ecology,1
TWRZ3LTD,2019,library_context,academic_library,library_context__academic_library,1
TWRZ3LTD,2019,game_format,digital_game,game_format__digital_game,1
TWRZ3LTD,2019,service_area,learning_and_literacy,service_area__learning_and_literacy,1
TWRZ3LTD,2019,service_audience,students,service_audience__students,1
TWRZ3LTD,2019,intended_outcome,learning_and_literacy,intended_outcome__learning_and_literacy,1
TWRZ3LTD,2019,evidence_confidence,promising_evidence,evidence_confidence__promising_evidence,1
TWRZ3LTD,2019,service_conditions_addressed,skilled_facilitation_required,service_conditions_addressed__skilled_facilitation_required,1
TWRZ3LTD,2019,service_conditions_addressed,evaluation_or_reflection,service_conditions_addressed__evaluation_or_reflection,1
P8EW3DI4,2018,source_type,professional_publication,source_type__professional_publication,1
P8EW3DI4,2018,evidence_type,theoretical_or_conceptual,evidence_type__theoretical_or_conceptual,1
P8EW3DI4,2018,primary_methodology,theoretical_or_conceptual,primary_methodology__theoretical_or_conceptual,1
P8EW3DI4,2018,conceptual_theme,games_as_cultural_media,conceptual_theme__games_as_cultural_media,1
P8EW3DI4,2018,conceptual_theme,game_literacy,conceptual_theme__game_literacy,1
P8EW3DI4,2018,conceptual_theme,information_behavior_and_practice,conceptual_theme__information_behavior_and_practice,1
P8EW3DI4,2018,library_context,public_library,library_context__public_library,1
P8EW3DI4,2018,game_format,tabletop_game,game_format__tabletop_game,1
P8EW3DI4,2018,service_area,learning_and_literacy,service_area__learning_and_literacy,1
P8EW3DI4,2018,service_area,community_and_inclusion,service_area__community_and_inclusion,1
P8EW3DI4,2018,service_area,collections_and_access,service_area__collections_and_access,1
P8EW3DI4,2018,service_audience,general_public,service_audience__general_public,1
P8EW3DI4,2018,intended_outcome,learning_and_literacy,intended_outcome__learning_and_literacy,1
P8EW3DI4,2018,evidence_confidence,theoretical_or_conceptual,evidence_confidence__theoretical_or_conceptual,1
P8EW3DI4,2018,service_conditions_addressed,"select, describe, and provide access to appropriate games",service_conditions_addressed__select_describe_and_provide_access_to_appropriate_games,1
P8EW3DI4,2018,service_conditions_addressed,facilitate inclusive and meaningful participation,service_conditions_addressed__facilitate_inclusive_and_meaningful_participation,1
X84679ZZ,2023,source_type,peer_reviewed_journal_article,source_type__peer_reviewed_journal_article,1
X84679ZZ,2023,evidence_type,evidence_synthesis,evidence_type__evidence_synthesis,1
X84679ZZ,2023,primary_methodology,evidence_synthesis,primary_methodology__evidence_synthesis,1
X84679ZZ,2023,conceptual_theme,games_as_cultural_media,conceptual_theme__games_as_cultural_media,1
X84679ZZ,2023,conceptual_theme,game_literacy,conceptual_theme__game_literacy,1
X84679ZZ,2023,conceptual_theme,service_ecology,conceptual_theme__service_ecology,1
X84679ZZ,2023,library_context,academic_library,library_context__academic_library,1
X84679ZZ,2023,game_format,gamification,game_format__gamification,1
X84679ZZ,2023,service_area,learning_and_literacy,service_area__learning_and_literacy,1
X84679ZZ,2023,service_area,outreach_and_partnerships,service_area__outreach_and_partnerships,1
X84679ZZ,2023,service_area,discovery_and_advisory,service_area__discovery_and_advisory,1
X84679ZZ,2023,service_audience,general_public,service_audience__general_public,1
